UNIPROT	Genes	R_Ctrl_1	R_Ctrl_2	R_Ctrl_3	R_Ima_1	R_Ima_2	R_Ima_3	S_Ctrl_1	S_Ctrl_2	S_Ctrl_3	S_Ima_1	S_Ima_2	S_Ima_3
Q8WXG6	MADD	226265	198541	165367	305960	215706	179823	427843	438175	442586	352466	389816	397702
Q7L5Y9	MAEA	217163	203009	237521	245806	222693	220628	319009	316801	318793	306773	317052	324981
Q9H063	MAF1	NA	NA	NA	NA	NA	NA	120050	139965	113271	232216	216670	162164
O15525	MAFG	NA	862834	376278	665022	774086	972775	784587	862743	807424	514778	881315	1120000
P43355	MAGEA1	NA	NA	NA	NA	NA	NA	125517	111363	98324.8	60125.3	82203.3	145981
P43365	MAGEA12	NA	NA	NA	NA	NA	NA	175299	208336	230006	106067	NA	102406
P43357	MAGEA3	NA	NA	NA	NA	NA	NA	296570	297098	322365	NA	204589	NA
P43360	MAGEA6	NA	NA	NA	NA	NA	NA	131351	143481	152745	NA	8407.22	NA
P43362	MAGEA9	NA	NA	NA	NA	NA	NA	99571.5	76274.9	94024.4	133473	89463.9	NA
P43366	MAGEB1	NA	NA	NA	NA	NA	NA	1300000	1380000	1410000	1390000	1490000	1330000
O15479	MAGEB2	NA	NA	NA	NA	NA	NA	2280000	2380000	2170000	2200000	2270000	2380000
O60732	MAGEC1	NA	NA	NA	NA	NA	NA	342402	354935	307186	320691	283793	329553
Q9UBF1	MAGEC2	NA	NA	NA	NA	NA	NA	1080000	1280000	1160000	846782	1210000	1190000
Q8TD91	MAGEC3	381052	345504	367599	377951	500518	344723	NA	NA	NA	NA	NA	NA
Q9UNF1	MAGED2	110718	141226	152469	93746.5	78484.2	112674	592811	573948	565864	754852	657318	805185
Q6P9H4 ; Q96QZ7	MAGI1	340384	NA	230113	NA	NA	358333	472394	470947	528463	107091	131722	161800
Q9H0U3	MAGT1	736627	845022	773088	906742	707036	694834	623584	566322	578152	560999	473734	582345
Q9BXY0	MAK16	1560000	1490000	1610000	1660000	1500000	1510000	1500000	1510000	1650000	1120000	1010000	1170000
Q96EH3	MALSU1	NA	NA	NA	NA	30737.6	NA	348727	330662	360408	340815	299051	240192
P33908	MAN1A1	283007	298408	325507	458894	325213	342249	181976	144302	198342	143285	173495	158571
O60476	MAN1A2	210050	257161	232379	265455	195458	289438	281840	322973	280337	307711	332520	302681
Q9UKM7	MAN1B1	NA	NA	302961	NA	NA	234423	331519	339830	315783	463328	444912	460412
Q16706	MAN2A1	440406	470485	394382	518936	390680	429606	109662	184645	169940	171206	79248	221733
P49641	MAN2A2	766284	721350	588649	642163	613572	673969	258838	371253	330869	518557	516120	502789
O00754	MAN2B1	296851	945084	1310000	1040000	1410000	958221	221196	263792	200990	392278	351495	263077
Q9Y2E5	MAN2B2	1120000	1010000	1200000	1040000	1130000	1250000	272233	264100	198286	443931	415655	408927
Q9NTJ4	MAN2C1	296480	197413	258399	234520	256151	283678	119301	136547	110486	148879	137096	134214
O00462	MANBA	379081	186066	516195	534130	298825	1230000	235654	227225	185250	303898	313537	319854
P55145	MANF	562618	610827	773880	695096	785881	1750000	204903	261655	191621	141379	116904	138800
P78559	MAP1A	488165	487085	360425	415526	350355	318074	1790000	1990000	2140000	1710000	1550000	1500000
P46821	MAP1B	NA	NA	NA	NA	NA	NA	1090000	1050000	1140000	1150000	1160000	1350000
Q66K74	MAP1S	822177	887989	979377	917235	1050000	1050000	935149	923793	917108	849258	896779	979551
Q02750	MAP2K1	1290000	1270000	1250000	1150000	1260000	1320000	1150000	1190000	1260000	1110000	1040000	1110000
P36507	MAP2K2	996580	970010	725843	862735	919992	837157	1260000	1290000	1280000	1610000	1520000	1300000
P46734	MAP2K3	966606	774526	1090000	921986	734068	829359	74907.1	137715	131170	157684	174827	190536
P45985	MAP2K4	346473	310594	337086	333129	367984	287358	63154.2	133253	103461	92469.9	121284	108739
Q13163	MAP2K5	108961	NA	107246	15694.3	107288	65057.2	28125.5	67291.1	45265.6	85152.3	67152	36921.8
O14733	MAP2K7	177570	133282	164970	127827	198610	94941.3	219379	285897	262615	219215	217818	164918
Q6ZN16	MAP3K15	215662	198379	256686	213290	261050	222935	NA	NA	NA	NA	NA	NA
Q9Y6R4	MAP3K4	NA	1940000	659752	799935	259044	545363	1020000	1350000	1150000	1080000	924550	948906
O43318	MAP3K7	328136	309218	349818	392814	357439	292836	420733	461589	494900	286431	270427	307720
P27816	MAP4	631499	588594	600345	596093	559407	707369	3280000	3360000	3640000	3450000	2720000	2810000
Q92918	MAP4K1	180496	184149	150488	133250	144167	100177	NA	NA	NA	NA	NA	NA
Q12851	MAP4K2	NA	NA	NA	NA	NA	52093.6	NA	NA	NA	NA	49200.6	33258.1
Q8IVH8	MAP4K3	NA	NA	NA	NA	NA	NA	54909.3	NA	60666.7	NA	NA	44952.5
O95819	MAP4K4	NA	NA	NA	NA	NA	NA	216127	229888	227814	154149	149290	177649
Q9Y4K4	MAP4K5	56867.6	91966.4	125498	130884	119369	245420	NA	151412	133709	NA	91112.1	NA
Q3KQU3	MAP7D1	NA	NA	253145	247177	283994	NA	945772	1020000	951183	544825	356542	205742
Q8IWC1	MAP7D3	NA	NA	NA	NA	NA	NA	202816	226179	188802	87170.9	89507.1	115581
P28482	MAPK1	2840000	2970000	2870000	2780000	3230000	3120000	5620000	6110000	5940000	5750000	5690000	5470000
P53778	MAPK12	831060	833563	955950	889445	789658	763478	50460.4	28403.6	77234	65304.7	70931.4	NA
Q16539	MAPK14	1650000	1570000	1800000	1550000	1740000	1500000	710628	714073	672046	816985	830111	683504
P27361	MAPK3	3210000	2990000	3270000	2930000	3390000	2890000	3070000	2980000	3360000	3680000	3450000	3820000
P45983	MAPK8	855927	1460000	1690000	1180000	1300000	1200000	1410000	1590000	1510000	1640000	880910	850909
P45984	MAPK9	126285	256137	187702	219543	164133	215694	143604	173589	176684	112000	121535	119135
Q9BPZ7	MAPKAP1	NA	NA	26648.2	18369.3	NA	NA	19559.3	52361.7	NA	62316.6	75608.9	NA
P49137	MAPKAPK2	654739	771004	916011	710875	900274	904147	479136	669142	573685	698587	659549	433056
Q16644	MAPKAPK3	NA	NA	NA	NA	103125	88018.1	240672	227759	223754	109223	152560	210439
Q15691	MAPRE1	4560000	4660000	4760000	4090000	5110000	4920000	5990000	6260000	6230000	5010000	5150000	5220000
Q15555	MAPRE2	253851	312382	246665	214240	265160	260254	1110000	1160000	1160000	1000000	1040000	1010000
Q9UPY8	MAPRE3	NA	NA	NA	NA	NA	NA	834145	955002	918785	944417	825965	957021
P29966	MARCKS	NA	NA	NA	NA	NA	NA	NA	84955.7	36156.7	NA	NA	NA
P49006	MARCKSL1	NA	NA	NA	NA	NA	NA	228033	363345	265333	215316	154751	208733
Q7KZI7	MARK2	533184	552176	549074	507561	512520	527371	292583	315299	307912	294272	276740	284335
P27448	MARK3	233654	229898	249221	178683	136974	226697	333592	362471	372033	386158	445898	337591
P56192	MARS	3490000	3370000	3530000	3600000	3440000	3650000	6590000	6930000	6470000	7210000	6980000	7010000
Q96GW9	MARS2	100720	137162	194899	145954	139542	169891	147831	146470	152625	119516	128069	148516
O15021	MAST4	262667	108821	82397.9	NA	209872	205638	NA	114035	NA	NA	NA	NA
Q96GX5	MASTL	NA	NA	17511	19997.3	NA	NA	26028.3	51859.3	37803.9	26651.1	28395.6	NA
P31153	MAT2A	11100000	11100000	11500000	10400000	10800000	11600000	8500000	9410000	9150000	6240000	6190000	5630000
Q9NZL9	MAT2B	2330000	2410000	2530000	2110000	2530000	2180000	2280000	2190000	2100000	2350000	2430000	2200000
P43243	MATR3	3380000	3540000	3600000	3300000	3710000	3580000	6240000	6950000	6840000	7300000	7120000	6130000
Q9Y6X3	MAU2	81398.1	77939.6	103649	80999.6	70069.8	66381.8	86506.2	82890.8	80078.7	90341.9	96600.2	71130.9
Q7Z434	MAVS	NA	NA	NA	NA	NA	NA	912109	977259	892995	1310000	1150000	1370000
P61244	MAX	278815	239221	335480	244677	249219	184562	335233	135462	66793.6	333255	419990	NA
P56270	MAZ	181353	152404	218682	257674	238576	221202	253659	316900	234177	186408	207734	241750
Q8N884	MB21D1	133965	150205	190502	178537	145797	153537	NA	NA	NA	NA	NA	NA
Q9UIS9	MBD1	NA	NA	NA	NA	NA	NA	115827	130200	121481	116168	100857	131270
Q9UBB5	MBD2	1250000	1470000	1840000	1320000	1750000	2300000	778931	871200	733952	1260000	843678	544907
O95983	MBD3	1100000	1380000	1310000	1140000	1560000	1330000	949936	1330000	1160000	1120000	958651	667670
O95243	MBD4	NA	NA	NA	NA	NA	NA	251198	271562	321638	294973	248953	328622
A4D2B0	MBLAC1	624277	671597	1000000	767573	709846	735925	NA	435576	385007	785610	432019	619723
Q68D91	MBLAC2	NA	NA	NA	NA	NA	NA	446865	492826	477692	606813	584263	704459
Q9NR56	MBNL1	1340000	1740000	1310000	1040000	1720000	1800000	761662	402115	810846	733874	764360	765483
Q9NUK0	MBNL3	219124	259104	263220	327257	248269	357005	137769	NA	NA	NA	NA	99081.3
Q6ZWT7	MBOAT2	NA	NA	NA	NA	NA	NA	27358.4	36837.9	37700.2	41386.7	44102.9	25798.5
Q96N66	MBOAT7	NA	NA	498667	615287	748292	703040	1060000	1010000	1070000	806018	984152	1140000
Q05BQ5	MBTD1	277617	269848	174335	254235	286825	167864	216311	207611	205613	209672	85674.2	275801
P43121	MCAM	NA	NA	NA	NA	NA	NA	468337	457947	544329	430165	482672	647685
Q8IVS2	MCAT	NA	NA	NA	NA	NA	NA	357789	351513	384365	531407	565854	510593
Q96RQ3	MCCC1	221956	273454	289071	292189	238862	216105	572554	557392	546428	688339	803818	769376
Q9HCC0	MCCC2	308278	234649	334845	314970	362698	260107	843182	911895	835392	1020000	1050000	954741
Q96PE7	MCEE	NA	NA	NA	NA	NA	NA	NA	117046	NA	199915	171660	194507
Q8NI22	MCFD2	NA	NA	31565.6	NA	73512.4	93536.8	106218	182250	139598	139572	102433	170087
Q07820	MCL1	NA	NA	559108	609916	615182	672022	258620	166357	169985	196003	162718	129633
Q7L590	MCM10	154955	271062	207237	230028	259109	164549	173733	163763	173412	63459.9	60297.9	48633.5
P33993 ; P49736	MCM2	7350000	7340000	7830000	7250000	7680000	6980000	6210000	6260000	6190000	6610000	6630000	6430000
P25205	MCM3	6120000	6010000	5710000	5760000	5770000	5640000	4550000	4740000	4710000	4770000	4910000	5070000
O60318	MCM3AP	369039	234918	301419	278220	220327	216987	240505	255869	267884	250926	246579	236599
P33991	MCM4	4370000	4320000	4560000	4110000	4480000	4160000	3920000	3990000	3820000	4500000	4300000	4010000
P33992	MCM5	11600000	11200000	11500000	10800000	11400000	10400000	8260000	8710000	8400000	9450000	9460000	8510000
Q14566	MCM6	7370000	7380000	7330000	7090000	7330000	7070000	6090000	6510000	6180000	6250000	6360000	6800000
P33993	MCM7	7970000	7770000	8030000	7630000	8030000	8160000	7860000	8360000	7930000	8300000	8050000	7760000
Q9BTE3	MCMBP	984261	877035	896608	895717	886592	1040000	387858	452063	413627	302304	239316	264716
Q8NEM0	MCPH1	NA	NA	NA	NA	NA	NA	63732.2	53361.5	31441.1	NA	NA	NA
Q96EZ8	MCRS1	NA	NA	80234.2	NA	137502	133283	96820.1	91644.9	64932	55355.9	55319	62772
Q9ULC4	MCTS1	3200000	3210000	2940000	2700000	3110000	3070000	6470000	6370000	6120000	5970000	6690000	6280000
Q8NE86	MCU	1440000	1180000	1330000	1060000	1160000	1460000	807684	711219	776694	733287	809323	903087
Q96AQ8	MCUR1	NA	NA	NA	NA	NA	NA	124758	135514	185063	176676	241191	139712
Q14676	MDC1	NA	764239	681688	NA	2890000	NA	1160000	1190000	1270000	1230000	1220000	1190000
P40925	MDH1	4930000	5130000	4790000	4390000	5220000	5190000	10600000	11500000	11000000	14900000	15200000	14400000
P40926	MDH2	26300000	25000000	23100000	22300000	24900000	23400000	49200000	52000000	48900000	63200000	67400000	63100000
P21741	MDK	NA	NA	NA	NA	NA	NA	222828	199612	214735	503621	412344	362959
Q9NU22	MDN1	1120000	1150000	1220000	1270000	1070000	1150000	1150000	1170000	1250000	743739	751591	793776
P48163	ME1	363875	375214	345711	385332	377536	326805	299328	267377	289723	256291	294427	326612
P23368	ME2	3320000	3410000	3640000	3470000	3890000	3480000	1270000	1330000	1180000	1710000	1610000	1450000
Q9HAF1	MEAF6	NA	120531	NA	140383	NA	153220	216198	256421	219539	200110	157807	159347
Q03112	MECOM	173704	233378	223496	211671	219518	221725	NA	NA	66933.6	NA	NA	NA
P51608	MECP2	251930	228679	276398	282576	252016	366521	579227	563623	641891	578700	511660	685084
Q9BV79	MECR	516269	724874	673543	665896	669872	685049	517364	579883	500829	661279	592320	534757
O95243 ; Q15648	MED1	553878	532381	553968	502810	532762	467883	416048	484686	477223	370380	399422	387761
Q9BTT4	MED10	NA	NA	48853.6	NA	89782.1	197272	173225	163258	309420	121783	64652.8	NA
Q9P086	MED11	36663.6	106280	46620.8	108701	13527.3	122161	88065.2	54167.1	59676.2	76262.5	120899	59358.3
Q93074	MED12	148533	211707	391022	NA	NA	156492	128081	NA	91065.3	211503	103064	83009.7
Q71F56	MED13L	NA	NA	NA	NA	NA	NA	19944.9	11840.1	28592.1	40827	24109.3	28340.6
O60244	MED14	309689	346969	347984	354448	357050	340431	329770	366087	370648	391703	418356	410032
Q96RN5	MED15	372242	459567	332842	298036	388535	457057	897851	915076	761825	526594	515032	515199
Q9Y2X0	MED16	421850	410029	348795	389520	263043	343871	517657	483696	513670	614353	556706	636656
Q9NVC6	MED17	387948	378545	454006	367480	387515	385248	269879	283376	301216	217919	247278	287218
Q9BUE0	MED18	180932	152382	100644	92147.7	173238	94783.6	211073	195131	205028	272185	274298	303272
A0JLT2	MED19	NA	136518	172612	140891	184513	NA	NA	92102.6	NA	127452	NA	NA
Q9H944	MED20	449660	423046	479240	463766	344671	424930	479775	415260	502254	577706	577658	467309
Q13503	MED21	278795	242046	205473	265820	223283	397288	139203	47767.7	67392.4	55368.3	90330.1	NA
Q15528	MED22	54633.5	52884.3	68016.6	49267	72329.7	107363	95937.1	41325.6	NA	50645.5	50177.2	23572.3
Q9ULK4	MED23	383134	343887	360469	398894	360161	448249	549283	545956	578412	468464	438157	503322
O75448	MED24	495438	440585	439636	443823	421192	398135	408627	321132	435607	514538	532840	556047
Q71SY5 ; Q9NWA0	MED25	NA	33530.3	59110.2	33227.2	54420.8	38081.4	42023.3	61330	40094.8	38280.6	64934	36279.1
Q6P2C8	MED27	269718	311973	295100	313539	276396	313616	297671	372195	352259	260037	296591	298609
Q96HR3	MED30	184060	196628	210959	219585	226102	366124	207194	185846	123968	194528	198301	128872
Q9NPJ6	MED4	321407	368152	410014	474107	430436	329870	295971	391951	292672	291998	313800	232590
O75586	MED6	155443	177574	171697	93180.8	194673	164775	178049	158769	150329	141666	145244	131404
O43513	MED7	71925.7	158757	191583	173279	266050	280723	119640	106709	122280	90031.6	120687	NA
Q96G25	MED8	128175	115986	144948	72212.4	113454	226696	78852.5	99871	67779.4	115972	102795	119837
Q96FH0	MEF2BNB	NA	NA	NA	NA	NA	NA	NA	NA	NA	109363	128156	142907
Q06413	MEF2C	NA	NA	NA	NA	NA	NA	243164	276975	281070	69567.8	76405	92395.9
Q14814	MEF2D	NA	48837.9	59960.3	43207.2	74984.8	78657.4	49168.3	30664.1	28985.2	41883.6	32396	NA
O14770	MEIS2	NA	NA	NA	NA	NA	NA	52432.6	99220.3	NA	NA	62548.7	NA
Q14680	MELK	NA	24972.7	30775.3	NA	NA	22178.6	NA	NA	NA	13831.8	NA	NA
Q9Y316	MEMO1	789383	794653	876187	868759	862387	789470	657198	704681	669527	671125	657982	536053
O00255	MEN1	305331	404531	254595	510370	211660	273238	254692	259748	320265	276109	305114	277043
Q7L2J0	MEPCE	1010000	895058	817438	814176	934960	820219	1630000	1490000	1610000	1470000	1430000	1490000
Q14696	MESDC2	1340000	1340000	1440000	1570000	1620000	1530000	1600000	1720000	1580000	1290000	1290000	1070000
P53582	METAP1	1520000	1420000	1500000	1330000	1640000	1480000	1540000	1570000	1500000	1670000	1710000	1430000
Q6UB28	METAP1D	NA	NA	NA	NA	NA	NA	55609.9	107634	83241.7	92771	107448	67906.2
P50579	METAP2	2310000	2160000	2270000	2240000	2350000	2320000	2010000	2050000	2190000	1090000	1240000	1160000
Q9UBP6	METTL1	230090	367656	448754	403610	513292	348971	595724	580394	613912	563423	580154	485959
Q5JPI9	METTL10	NA	NA	NA	NA	NA	NA	241656	295809	277302	223286	293760	273963
Q8N6R0	METTL13	716976	605312	667867	683747	741270	653826	533952	665796	567538	438001	462720	400529
Q9HCE5	METTL14	200143	249518	362864	214644	243050	247515	287739	282929	295879	307804	287753	295907
A6NJ78	METTL15	NA	NA	NA	NA	NA	NA	54166.6	57968.4	65742.2	59966.6	65575.7	44801.6
Q86W50	METTL16	840730	749107	737522	733925	759513	747807	240021	244754	229136	208595	185138	303662
Q9H7H0	METTL17	NA	NA	NA	NA	NA	NA	69997.9	81306.3	82001.8	64886.6	51779.2	164995
Q6P1Q9	METTL2B	NA	NA	NA	NA	NA	NA	211641	175229	232018	161462	136588	187529
Q86U44	METTL3	434190	463716	483871	397474	459706	457097	495510	556973	520443	537922	605187	534739
Q9NRN9	METTL5	83804.5	159807	242239	140233	254106	172288	528351	519463	531487	288848	225845	428521
Q9H8H3	METTL7A	366641	369809	425911	418681	392795	407189	1350000	1260000	1260000	2010000	2170000	2630000
Q6ZN04	MEX3B	NA	NA	NA	NA	NA	NA	55018.3	83580.1	65755.1	NA	NA	NA
P55081	MFAP1	634977	663485	724077	706975	688872	678230	692264	826847	724538	682316	608415	607971
P55082	MFAP3	370177	436355	350208	367010	331195	341688	93457.9	137444	130355	39730.2	NA	69663.3
Q9GZY8	MFF	420729	393456	442366	442904	508140	400759	273164	235680	253797	282875	256173	307763
Q08431	MFGE8	NA	NA	NA	NA	NA	NA	440766	463573	403996	616934	738225	653817
P08582	MFI2	NA	NA	NA	NA	NA	NA	NA	NA	23997.9	83590.3	80917.8	78748.3
Q8IWA4	MFN1	147638	229434	248279	209063	207045	271760	147492	133982	128490	170201	156248	148847
O95140	MFN2	134533	117038	237144	164717	123360	187798	453860	490780	480023	480691	504228	420216
Q9H3U5	MFSD1	NA	NA	NA	NA	NA	NA	421961	325907	333426	212407	264246	324849
Q14728	MFSD10	NA	NA	NA	NA	NA	NA	206823	198527	178489	262897	224715	196211
Q8NHS3	MFSD8	NA	NA	NA	NA	NA	NA	67161.6	104570	158792	80467.9	107789	83444.3
O43451 ; Q8IWI9	MGA	1880000	1650000	2170000	1840000	1630000	1750000	1480000	1580000	1580000	961364	982773	1120000
P26572	MGAT1	NA	122814	174061	97969.3	129103	133895	106110	71865.7	106014	93626.8	110685	109705
Q10469	MGAT2	373419	521397	353446	359405	287450	415771	575798	538130	520193	501783	453983	500845
Q9UQ53	MGAT4B	NA	NA	NA	NA	NA	NA	NA	15150.2	NA	16713.1	6488.09	NA
O60502	MGEA5	1400000	1430000	1590000	1420000	1410000	1370000	619078	722628	656218	974053	967788	1000000
Q9BQP7	MGME1	339726	NA	276725	303349	NA	296082	479661	585795	475168	695864	756753	683398
P10620	MGST1	NA	NA	NA	NA	NA	NA	879692	911198	877587	838013	720332	794105
Q99735	MGST2	NA	NA	NA	NA	NA	NA	5320000	4980000	5220000	4410000	3900000	6130000
O14880	MGST3	NA	NA	538865	NA	NA	619481	1060000	1010000	1030000	1480000	1590000	1540000
Q5JRA6	MIA3	557436	925020	855733	1120000	775084	1230000	536745	525980	581945	439467	501102	523678
Q86YT6	MIB1	109921	117676	49713.6	59430.7	31510.1	53092.6	115600	98968.8	120144	116736	95228.2	104355
Q96AX9	MIB2	18406.6	NA	NA	NA	NA	NA	NA	NA	NA	73430.4	73238	51999.6
Q29983	MICA	NA	NA	NA	NA	NA	NA	NA	NA	58293.9	97732.2	NA	70667.5
Q8TDZ2	MICAL1	761103	746335	837682	873249	693493	739351	296961	221758	205422	278847	292703	340819
O94851	MICAL2	NA	NA	NA	NA	NA	NA	58237.7	NA	84712.5	128960	183431	81973.2
Q7RTP6	MICAL3	NA	NA	NA	NA	NA	NA	153024	143562	158686	79384.5	101285	208594
Q8N3F8	MICALL1	NA	NA	NA	NA	NA	NA	177868	221807	163305	152616	115466	129881
Q8IY33	MICALL2	NA	NA	NA	NA	NA	NA	303962	386078	317235	460037	397245	293492
Q9BPX6	MICU1	221325	243107	138259	168484	237681	182161	266508	319128	273857	340576	374456	336670
Q8IYU8	MICU2	75588.4	148650	79037.5	151116	121932	95061.3	459730	303282	557464	466473	427207	312826
Q9NPA3	MID1IP1	NA	NA	21678.3	NA	NA	NA	242609	221053	179634	162471	253272	248545
L0R8F8 ; Q9NQG6	MIEF1	71123.3	84822	55409.3	NA	NA	94185.5	233925	181264	181565	207178	213585	191486
Q9BRT3	MIEN1	593041	482625	617337	614477	455401	587148	536694	584735	646023	649504	603075	700473
Q8N108	MIER1	212453	171005	231815	208132	222500	189448	396533	363099	384450	395061	437293	355915
Q7Z3K6	MIER3	20870	23723.1	NA	NA	53264.1	74656.8	NA	NA	NA	NA	NA	NA
P03971 ; P14174	MIF	41600000	42100000	43700000	34600000	45200000	45600000	29700000	28700000	21300000	31100000	31900000	22600000
A9UHW6	MIF4GD	49228.1	NA	45578.7	48888.9	46626.8	NA	75534.2	45102.4	71271.8	54290.1	60809.3	56952.6
Q8IUF8	MINA	578280	524031	573212	671066	668069	731394	380518	407280	350100	217321	248842	162465
Q9UNW1	MINPP1	409715	715558	790247	808108	824201	439307	854925	724916	656832	600598	579869	733862
Q9NXC5	MIOS	278599	263989	326537	295590	263033	280688	379955	377239	371724	421279	405040	424595
Q99797	MIPEP	456588	NA	226259	NA	456074	541974	539110	451565	502306	394905	340715	450138
Q9H081	MIS12	NA	NA	NA	NA	NA	NA	850536	1110000	666621	986382	974832	825493
Q9NYP9	MIS18A	NA	NA	NA	NA	69537	219387	379274	370448	293622	95874.6	160362	155389
Q8WV92	MITD1	235417	233468	326204	383556	273803	358762	63969.3	NA	64937.4	52088.8	51261.6	30502.8
O75030	MITF	NA	NA	NA	NA	NA	NA	94035.6	132591	83626	269969	211287	57786
P46013	MKI67	2400000	2990000	2670000	2470000	3000000	2790000	1280000	1320000	1390000	822049	724158	758227
Q9NPJ1	MKKS	NA	NA	NA	NA	NA	NA	298517	248082	222786	391443	411137	600459
Q9ULH7	MKL2	357331	280752	389115	363913	350669	337372	48995.8	284275	246447	221959	274333	294991
Q9UL63	MKLN1	371155	340226	443011	347494	390983	376323	451111	440562	531402	243994	190910	194040
Q9BUB5	MKNK1	NA	NA	NA	NA	NA	NA	91407.5	120771	114080	96256.1	129798	140891
Q9UHC7	MKRN1	NA	NA	32446.1	NA	NA	NA	128402	73509.7	126761	106078	132349	82951.7
Q9H000	MKRN2	423630	407920	367457	441765	457561	352863	1610000	1700000	1490000	1160000	1160000	991286
Q14165	MLEC	3800000	4260000	3850000	4030000	2970000	4220000	2150000	1880000	2010000	1970000	2130000	2230000
Q15773	MLF2	469935	646661	631265	612180	583885	518814	581259	617342	564720	459480	388471	411450
P40692	MLH1	436221	534573	445005	464095	399464	500972	515225	525941	606266	304119	293675	344114
Q03111	MLLT1	170512	475799	283455	297014	350965	206139	360065	430187	422334	481896	495447	421084
P55197	MLLT10	94390.7	82497.5	119587	54531	147780	101464	76086	103059	99394.1	55300.8	46249.8	78612.3
Q13015	MLLT11	NA	NA	NA	NA	NA	NA	168148	131485	138216	53487.2	46846.8	47446.3
P55196	MLLT4	NA	NA	NA	NA	NA	1420000	1090000	1060000	1080000	1090000	1050000	1150000
Q9BVC4	MLST8	78454.1	83007.2	114642	81718.8	105877	100613	162875	189925	191634	203589	254236	215221
Q9UH92	MLX	NA	NA	NA	NA	NA	7289.41	19564.8	21806.2	15118.6	1237.46	18501.2	23831.8
Q9HAP2	MLXIP	NA	1030000	NA	NA	NA	NA	NA	379357	624231	580802	579140	527546
O95822	MLYCD	276601	204230	227492	212107	263735	188680	64226	87481.7	15216.4	120727	103821	132762
Q96EY8	MMAB	NA	193310	NA	NA	NA	NA	980289	1100000	1010000	1360000	1360000	1390000
Q9Y4U1	MMACHC	NA	NA	NA	NA	NA	NA	151797	166862	166283	NA	51505.1	NA
Q9H3L0	MMADHC	NA	41195.3	119830	NA	52569.5	NA	184473	265366	272780	44459.1	116314	87686.3
P08473	MME	NA	NA	NA	NA	NA	NA	54068	NA	NA	148032	139061	203214
Q8N4V1	MMGT1	NA	NA	NA	NA	NA	NA	95143.7	74155.8	60408.1	66397.4	70283.5	19037.2
P08254	MMP3	NA	1700000	1280000	NA	1100000	1480000	1850000	2110000	1650000	2720000	2790000	2010000
Q96T76	MMS19	752075	771391	924795	816242	850106	928452	606416	601647	615258	508035	542509	585798
Q6ZRQ5	MMS22L	NA	NA	16383.3	NA	NA	NA	62676.7	23584.2	82768.5	31540	72615.5	62869
Q9BU76	MMTAG2	37076.2	215544	145549	107931	186092	148579	409336	401699	442925	370841	336278	315257
P51948	MNAT1	437802	381891	403073	362052	456223	389777	284339	274307	319949	230748	244454	245750
Q9BWT6	MND1	NA	175418	188100	NA	NA	237435	NA	35932.8	NA	12447.7	NA	NA
Q70IA6	MOB2	717032	655116	535184	693765	614138	661232	431809	356013	398620	239453	245829	618395
Q96BX8	MOB3A	1100000	369858	643179	423115	295204	738591	247838	166836	333131	202846	204000	425810
Q9Y3A3	MOB4	198204	126784	160154	215049	176510	190615	122674	143798	111811	81251	116284	38140.4
Q96EN8	MOCOS	NA	NA	NA	NA	NA	NA	71051.2	120989	77866.1	85702.1	138138	107362
O96007 ; O96033	MOCS2	NA	NA	NA	NA	NA	NA	583799	493665	431599	447872	506137	662378
